Wind1VelX_Mean,PtfmSurge_Mean,PtfmHeave_Mean,PtfmPitch_Mean,TwrBsMxt_Mean,TwrBsMyt_Mean,FAIRTEN1_Mean,FAIRTEN2_Mean,FAIRTEN3_Mean,ANCHTEN1_Mean,ANCHTEN2_Mean,ANCHTEN3_Mean,GenPwr_Mean,RotSpeed_Mean,Wind1VelX_Std,PtfmSurge_Std,PtfmHeave_Std,PtfmPitch_Std,TwrBsMxt_Std,TwrBsMyt_Std,FAIRTEN1_Std,FAIRTEN2_Std,FAIRTEN3_Std,ANCHTEN1_Std,ANCHTEN2_Std,ANCHTEN3_Std,GenPwr_Std,RotSpeed_Std,Target
11.53361873,11.39145619,-0.02858335764,3.125977716,6017.868691,71396.66134,886915.4351,1549494.627,888848.9196,690294.2249,1349507.839,692535.297,4643.062394,12.04155196,1.829538101,1.407531046,0.05806230101,1.056393431,2319.081311,15925.13152,28238.32797,116313.3066,29346.0626,28008.48191,116068.6152,29301.0123,660.5785142,0.6043648742,1
11.22284317,10.89969232,-0.02238858304,2.907432333,5613.084117,66437.29341,899863.0257,1512406.555,891228.0668,703148.0126,1312571.098,694769.4561,4153.509024,11.67090419,1.884551908,1.000601898,0.05739944914,0.59522107,2465.718422,12641.93383,20511.75773,82668.29158,20734.33658,20259.9176,82088.55565,20522.30651,999.1473709,0.8005594683,1
10.62425668,9.850025119,-0.01524675366,2.400344001,4968.10436,54568.39063,916772.7086,1438745.8,910231.3938,719899.7885,1239360.406,713630.7217,3436.679387,10.95762199,2.515253328,1.836283286,0.06948933068,0.9566467409,3688.159113,18422.17047,28482.6601,128289.4933,37832.1138,28323.95919,127796.3677,37804.60258,1413.94064,1.568033638,1
11.75413349,11.06605257,-0.03116511768,3.061802059,5867.126569,69915.51885,895177.9728,1538345.215,891700.6454,698533.8586,1338367.272,695417.5604,4380.390566,11.7880766,1.895026178,2.426391995,0.0712740834,1.069067106,2743.361121,17394.18153,38976.85937,181830.513,45022.94168,38827.61828,181831.4603,45016.60383,1052.039181,0.9618453355,1
11.04920769,11.07953227,-0.02687525066,2.93959349,5318.556442,67375.53549,891395.9535,1524462.513,893994.1547,694719.4342,1324581.364,697496.2713,4277.018194,11.7623944,2.047786399,0.915995264,0.05090609646,0.5256355137,2226.705226,10829.71664,24844.70961,76571.14046,10413.731,24651.14377,75872.30074,9886.379334,875.5122764,0.6845112745,1
11.54109499,10.37745138,-0.01913560262,2.803848581,5920.040304,63455.67783,909869.3901,1478215.896,898023.9667,713120.5554,1278409.14,701639.3222,4192.196505,11.74941295,2.070952722,1.489931278,0.06747279358,0.9325149127,2736.302868,16908.96736,19049.8703,111054.7483,36072.29398,18847.45513,110515.2468,35895.82943,1051.298871,1.110673392,1
10.67558054,10.36221478,-0.02429795175,2.700171863,4876.169336,61481.82078,903978.9953,1488251.687,907203.5333,707236.5128,1288627.425,710739.8269,3519.885311,10.92234859,2.350086198,2.775953196,0.07413360362,0.8294118543,3299.855846,19083.24752,45842.55414,205730.7321,48084.04704,45642.15208,205556.277,48073.64478,1486.513756,1.42195902,1
11.55030644,11.41281353,-0.02613464704,3.004330645,5777.83066,69332.49059,890208.8142,1549171.123,884836.3993,693527.557,1349290.288,688382.5841,4644.615171,12.05177087,1.762436815,0.8226820931,0.05665919176,1.050404309,2441.553568,15669.62601,23479.59334,71949.5956,16781.67208,23235.68142,71145.07539,16506.66383,675.1036761,0.625972525,1
11.52602231,10.84731616,-0.02383555854,2.838803857,5950.870081,64822.88921,903863.359,1508376.534,889043.5583,707099.3934,1308542.443,692616.032,4163.287639,11.82773499,2.27258092,1.001360113,0.06112192258,0.8128532963,2828.281187,15942.67088,13446.28744,82572.49252,27625.81008,13161.92347,81958.76446,27408.55407,1064.567391,1.072386085,1
9.974421884,9.443409549,-0.0179420248,2.444517795,4669.260125,55435.22444,922507.6039,1424137.15,916794.8413,725720.6339,1224620.219,720245.453,3047.081863,10.48278218,2.125750973,2.416171158,0.07288270727,0.8371145118,3277.684889,16984.99936,37443.74681,178107.0395,43502.09158,37323.4311,177929.9417,43466.91343,1236.005489,1.157697231,1
11.53361873,11.38107302,-0.02849388727,3.125035565,6059.797887,71374.7769,887229.7058,1548750.252,888862.4306,690605.725,1348762.229,692552.8132,4651.497217,12.04694775,1.829538101,1.413371175,0.05826569255,1.064044711,2656.550968,15983.9727,27699.42806,116626.0617,29853.62723,27476.75154,116379.5128,29840.61487,659.3380083,0.6050691735,1
11.22284317,10.91005759,-0.0225004587,2.907872308,5619.012741,66473.47636,899826.192,1513285.969,890897.7539,703111.9599,1313448.393,694437.8201,4152.7039,11.66872293,1.884551908,1.011351131,0.05722176466,0.5896668043,2539.581099,12432.72774,20559.55403,83576.4641,20764.35939,20282.45954,82991.64061,20548.89453,998.4680253,0.7978174747,1
10.62425668,10.99442942,-0.01013140252,2.342936958,4873.956412,53458.00686,900296.2512,1442776.024,897916.4471,703457.9833,1243132.962,701346.9422,3298.780064,10.80942154,2.515253328,5.087785077,0.0695324298,1.211332379,3501.221454,19919.50081,80789.28527,348343.3711,81018.06802,81118.30882,349151.1395,81375.56688,1453.460924,1.567786286,1
11.75413349,12.34291154,-0.02422560832,3.104214435,5869.433088,70523.3096,878753.3759,1494186.48,869837.0145,682160.8845,1294126.484,673580.1589,4393.763045,11.80026964,1.895026178,2.990406914,0.06942809482,1.068245165,2564.786908,17145.40489,58139.97037,221332.4196,44139.38445,58087.91059,221394.7896,44104.1043,1014.441265,0.9124863336,1
11.04920769,12.89551912,-0.02062174629,2.948323269,5348.133786,67603.54959,862204.5132,1509164.054,866751.7697,665508.5319,1309333.808,670341.1003,4300.52923,11.77646425,2.047786399,0.8888049057,0.05358855009,0.5242746029,2305.661411,10708.3371,21092.19945,73329.68762,23742.64145,20707.2691,72588.7378,23455.92214,865.3837594,0.6676652229,1
11.54109499,12.09170607,-0.01258420531,2.808919109,5944.105351,63660.66623,882963.8055,1459037.278,872342.4621,686110.1015,1259222.291,675946.8493,4199.702676,11.75099467,2.070952722,1.555156814,0.06949214638,0.9338319437,2799.112,16980.40058,15299.40501,115900.0434,40247.5193,14985.73871,115408.8441,40031.98786,1045.614218,1.100700286,1
10.67558054,11.97948596,-0.01729573123,2.707030377,4870.415677,61598.19118,878986.5526,1461897.007,880663.9384,682250.3818,1262253.65,684202.8286,3518.197898,10.92257654,2.350086198,2.828551015,0.07496102375,0.8359952503,3167.281938,19077.01091,45384.32922,205318.2939,45720.83508,45129.66093,205097.3551,45661.06308,1486.545075,1.424608507,1
11.55030644,13.10238229,-0.01897157705,3.004101501,5798.578722,69310.95856,863356.1528,1524826.202,858361.1644,666676.2992,1324963.581,662035.2722,4648.387409,12.04742317,1.762436815,0.665530357,0.05736323706,1.05997306,2458.436345,15732.79149,20368.08625,58173.92504,16263.61537,19998.33174,57205.35881,16024.62545,678.5143052,0.6295518297,1
11.52602231,12.54032821,-0.01768244499,2.843339618,5972.650047,64955.50861,878558.0811,1486782.914,863042.7163,681708.4782,1286940.941,666591.046,4169.638017,11.83071505,2.27258092,1.159251868,0.06369477696,0.8083408289,2812.451348,15971.1991,13885.24009,92571.45508,29728.62704,13509.18871,92012.7461,29441.33082,1061.557844,1.069789962,1
9.974421884,10.98910027,-0.01057697911,2.451455357,4666.843875,55506.112,897286.1158,1393975.856,891962.3843,700451.4733,1194414.806,695401.5788,3045.230553,10.48415545,2.125750973,2.385361881,0.07373966945,0.8493271479,3419.421402,17197.04038,36140.79689,171365.7058,40621.52907,35993.61335,171142.5946,40576.46774,1230.218417,1.155479248,1
11.53361873,13.16355457,-0.02204234394,3.122625543,6042.612465,71382.50907,859815.7112,1531847.421,861418.9252,663170.1688,1331906.946,665157.3558,4650.873834,12.04506311,1.829538101,1.466154458,0.05879062089,1.068664609,2467.787784,16052.31907,27233.67175,119267.1816,30378.82041,26919.29978,119015.6132,30319.79499,664.0843668,0.60670981,1
11.22284317,12.60641041,-0.01581799332,2.913854692,5631.042377,66604.85467,873565.694,1491595.488,864903.4207,676781.7883,1291742.675,668481.646,4157.147436,11.67240709,1.884551908,1.040209803,0.05949457879,0.5817550914,2449.780844,12415.13806,19624.28904,83884.74787,22869.17307,19241.92321,83306.38352,22606.16407,992.2108929,0.7869829446,1
10.62425668,11.49402892,-0.008522710915,2.402757836,4976.107893,54641.37578,890648.4636,1414424.184,884098.496,693726.0497,1215020.449,687485.1358,3440.131517,10.95957351,2.515253328,1.824310816,0.07170347253,0.9680910348,3618.320203,18560.71587,26425.56823,125640.8818,36918.66226,26211.24128,125127.3206,36816.23619,1416.500876,1.57144017,1
11.75413349,12.65919763,-0.02402919174,3.067632716,5862.215807,69962.36759,870493.2477,1509672.005,866858.8603,673836.5695,1309685.757,670596.0142,4376.605256,11.78398735,1.895026178,2.552552746,0.07183095027,1.071598877,2514.483514,17397.34685,39997.73353,185601.5648,44353.61257,39807.71742,185591.3409,44300.49749,1050.365476,0.9614499243,1
11.04920769,12.87224381,-0.02050105878,2.939794128,5322.540805,67454.29986,863475.468,1507467.924,866050.1255,666770.1779,1307605.72,669624.902,4288.635575,11.76931793,2.047786399,0.6918179399,0.05338518483,0.5287150163,2323.03002,11019.98369,21455.09982,60678.37081,11795.14968,21101.19687,59738.29732,11322.66673,873.8491914,0.6818318077,1
11.54109499,12.0267678,-0.01232727879,2.806986288,5935.43619,63522.34267,884319.6141,1454728.822,872599.2319,687496.481,1254909.948,676185.0775,4198.911382,11.75411919,2.070952722,1.589037501,0.06913553721,0.9348725051,2764.323592,16933.80976,18034.02103,116923.3047,37374.59536,17760.67499,116442.1268,37128.85205,1044.7667,1.105527967,1
10.67558054,12.00369395,-0.01738492784,2.711064797,4849.370784,61702.02952,877777.5177,1464269.935,881307.4554,681046.1652,1264632.333,684849.7087,3520.295111,10.92032306,2.350086198,2.890061187,0.07440911979,0.8410483089,3515.94535,19481.3165,46954.28007,209758.7216,46429.10478,46743.15066,209572.1902,46430.78006,1489.012276,1.423579395,1
11.55030644,13.09455527,-0.01894640085,3.002457322,5790.286665,69256.26644,864008.477,1524281.546,858079.1413,667323.1701,1324420.159,661752.6638,4638.530511,12.04381572,1.762436815,0.6765300548,0.0574093441,1.051108017,2219.966866,15676.97827,21878.01127,58775.38074,17407.07886,21510.73295,57823.09774,17176.51324,681.9218355,0.6266062939,1
11.52602231,12.53738545,-0.01758922306,2.839792545,5941.271829,64898.81453,878599.7901,1486541.054,863125.2035,681746.3159,1286696.581,666678.2901,4167.756141,11.8300238,2.27258092,1.148052954,0.06353837505,0.8131470047,2829.235027,16023.96722,13121.79243,91763.34978,30604.29724,12785.16794,91208.53519,30312.35767,1062.573983,1.072182098,1
9.974421884,10.99686698,-0.01061422253,2.451936317,4669.756241,55535.66618,897006.1335,1394228.275,892010.8838,700166.6614,1194668.566,695452.8882,3052.701168,10.48820898,2.125750973,2.364350152,0.07361514123,0.8424677506,3323.355508,17345.57486,35835.13586,170265.8411,40592.53536,35702.87142,170044.6932,40591.78416,1234.280227,1.152685263,1
11.53361873,13.16748626,-0.02210358995,3.124061154,6038.46318,71397.17083,859661.3661,1532307.697,861466.7851,663017.5907,1332365.641,665207.2081,4648.92484,12.04443527,1.829538101,1.48235846,0.05889346302,1.055789885,2426.228297,15815.06624,27426.7764,120360.4639,30475.84577,27125.18842,120111.761,30407.50939,657.9581191,0.5973875042,1
11.22284317,12.6097957,-0.01585828247,2.913220414,5617.118868,66588.08588,873469.5744,1491776.176,864881.232,676682.3972,1291926.289,668457.8858,4155.681161,11.67516058,1.884551908,1.030945962,0.05989585023,0.5819835821,2510.764922,12331.90247,19460.87168,83273.02133,22823.59416,19081.64559,82693.42481,22548.3795,988.0767044,0.7823496516,1
10.62425668,12.4299919,-0.003680568802,2.347355082,4874.798743,53499.73137,878042.887,1415393.839,875798.1668,681227.9363,1215645.349,679271.3484,3300.499956,10.81128988,2.515253328,5.471286024,0.06934809464,1.224847247,3532.158805,20125.55987,82444.77999,361002.8701,83649.17718,82855.662,361880.4634,84075.64312,1454.130629,1.569503205,1
11.75413349,14.03526541,-0.01748050765,3.097888966,5865.96713,70368.50584,853398.9928,1468059.278,845412.9131,656747.7301,1268037.536,649101.8777,4391.281553,11.79704934,1.895026178,2.77564653,0.07018255113,1.078347567,2545.192256,17186.08605,53469.01555,202059.178,39674.09206,53435.67808,202041.0558,39591.64327,1015.082537,0.9154766376,1
11.04920769,14.55341084,-0.01376418316,2.947463615,5338.111634,67604.5111,838304.7457,1484355.136,840019.7991,641715.4348,1284516.719,643710.7017,4298.629027,11.77525523,2.047786399,0.901923612,0.05308747918,0.5234267905,2319.907962,10569.28661,22719.03743,70749.89653,21977.77171,22440.61359,70064.99618,21773.086,865.2861431,0.666829354,1
11.54109499,13.84747438,-0.006194381924,2.805488646,5955.729256,63658.23819,854552.9406,1441514.516,846780.5912,657830.4748,1241701.115,650347.9878,4203.029149,11.75308419,2.070952722,1.462888314,0.0701717666,0.9376632178,2782.652128,16953.69173,13389.48311,108075.8248,36817.04306,13027.20123,107563.9695,36579.30243,1044.315351,1.100423379,1
10.67558054,13.60548132,-0.01082558514,2.709560703,4867.384926,61623.4604,854269.417,1436717.596,856466.5971,657554.7958,1237044.347,659976.2616,3516.523247,10.92184721,2.350086198,2.854208314,0.07491157458,0.8349347676,3039.639709,19155.4024,47857.48272,202670.4027,40478.39312,47607.97653,202410.6469,40396.96392,1485.271044,1.424931632,1
11.55030644,14.73324057,-0.01205214575,3.004611704,5800.132559,69315.18322,838701.1692,1497801.349,833487.2011,642132.8401,1297915.701,637260.1673,4645.862793,12.0479381,1.762436815,0.6738162692,0.05636730408,1.057733718,2387.360675,15562.17152,21080.33012,54895.17529,16293.78839,20825.55695,54034.36065,16145.42685,676.9087094,0.6240871527,1
11.52602231,14.18686888,-0.01086230572,2.844326004,5962.518473,64979.65705,853596.0088,1461365.226,836485.4625,656899.1107,1261524.632,640129.656,4171.038903,11.83149413,2.27258092,1.0946066,0.06287530477,0.8148005564,2860.002156,15884.52901,11318.60682,85565.41777,26544.38911,10981.65115,85008.42279,26372.81812,1060.089037,1.067026467,1
9.974421884,12.59946353,-0.003754293486,2.456033748,4667.141739,55567.05441,871824.2632,1367667.375,867692.4996,674983.8808,1168073.039,671088.1655,3049.762773,10.48939845,2.125750973,2.26345012,0.0742058865,0.8501824775,3132.6655,17315.7143,35388.47126,159077.9631,36119.8426,35173.35634,158779.4929,35997.93066,1230.467453,1.156453408,1
11.53361873,14.86717134,-0.01549519392,3.121539027,6064.910303,71416.45032,834853.209,1510568.154,835942.1881,638289.004,1310619.098,639708.2299,4656.202043,12.04676669,1.829538101,1.529649244,0.05875251701,1.068589713,2519.879137,15902.39874,27729.31211,121566.415,29811.23712,27543.1411,121364.1623,29769.62586,661.4845027,0.6061625266,1
11.22284317,14.27753003,-0.00890836204,2.912003927,5639.396485,66583.96907,846557.9334,1467807.689,839750.1773,649909.7815,1267962.386,643455.0055,4157.763276,11.6710292,1.884551908,1.029685754,0.05822562697,0.5843155497,2541.094008,12243.44643,19652.24447,80623.87185,19997.06808,19350.49558,80066.72241,19830.33456,993.3857241,0.7886984044,1
10.62425668,13.15945971,-0.002239507734,2.406514091,4988.22286,54749.1129,865296.433,1391675.915,857902.723,668431.7778,1192234.454,661277.9447,3443.506229,10.96435249,2.515253328,1.683267699,0.07269209412,0.9722823715,3475.007241,18560.18903,24979.03747,114043.9034,33934.48744,24659.01287,113451.3327,33773.19636,1415.237821,1.569617764,1
11.75413349,14.3093463,-0.01748815859,3.074414938,5870.074702,70099.19378,846204.6532,1485202.361,842335.6372,649602.9457,1285204.348,646036.5203,4374.709139,11.78410528,1.895026178,2.610380658,0.07160351718,1.078223172,2536.480383,17350.0834,41266.78028,185171.807,41686.20527,41124.19366,185139.1952,41599.30914,1047.64432,0.9589685317,1
11.04920769,14.47138604,-0.01322979334,2.939630894,5320.498373,67422.32159,839025.9479,1478356.699,840787.4391,642438.595,1278491.29,644517.2583,4292.734724,11.77098775,2.047786399,0.7229336909,0.05164772682,0.5390279227,2294.32881,10877.36719,21817.07135,59242.55916,10457.52398,21557.57883,58409.52024,10129.49127,874.9240954,0.6859386562,1
11.54109499,13.76155736,-0.005846922988,2.80581894,5957.335801,63549.92275,856960.2096,1435540.872,846885.4097,660220.6866,1235720.967,650461.9074,4200.954637,11.75639288,2.070952722,1.473442659,0.07010433488,0.9394772422,2890.090192,16932.03664,14841.65375,106681.8299,34898.29244,14442.53138,106168.7606,34659.48195,1041.794131,1.102981534,1
10.67558054,13.63978417,-0.01097534389,2.713507151,4845.0073,61741.00808,853230.0829,1439939.87,856660.2883,656514.4856,1240267.152,660167.3167,3513.806232,10.91370128,2.350086198,2.91831792,0.07392865841,0.8496424013,3211.845091,19588.98008,48306.83589,207284.9695,41925.97468,48086.17787,207057.4103,41878.01148,1489.926481,1.426723696,1
11.55030644,14.71255606,-0.01199249885,2.999074493,5803.88864,69176.68993,839046.3322,1496277.696,833953.4656,642466.8028,1296395.014,637722.48,4639.674395,12.04434373,1.762436815,0.6675234369,0.05620800582,1.053759595,2217.163652,15633.93974,22454.01454,54422.79107,17487.27896,22190.53463,53559.77006,17374.59431,684.5653932,0.6311527821,1
11.52602231,14.17840613,-0.01068164364,2.839980785,5935.28489,64901.12041,854252.8192,1460848.296,836193.6304,657556.3775,1261006.607,639833.8575,4168.297956,11.82785377,2.27258092,1.103595021,0.06272118646,0.8189003458,2810.217794,16002.50655,11011.16358,86109.38068,27058.97076,10715.54868,85562.42761,26875.36696,1066.979898,1.077860902,1
9.974421884,12.59772985,-0.003809837319,2.45861782,4667.863592,55617.62756,871609.7194,1367669.683,867969.8082,674774.2605,1168073.29,671365.5357,3054.375993,10.48976472,2.125750973,2.269905763,0.07381563274,0.8514785672,3423.253501,17588.38767,36362.63287,159604.5238,35893.88199,36165.79949,159314.4334,35874.90538,1233.531627,1.156235434,1
11.53361873,14.88203015,-0.01564877883,3.123483123,6038.348352,71463.41603,834507.3749,1511821.472,836002.7779,637939.362,1311872.186,639769.2233,4648.27432,12.04157037,1.829538101,1.546276199,0.05851237473,1.059687001,2199.988986,15792.22628,28773.77475,123152.4795,29484.86126,28580.97227,122954.2193,29405.45295,663.3838629,0.6037368634,1
11.22284317,14.27627066,-0.008847182989,2.910898355,5625.227439,66530.99345,846546.8818,1467719.69,839795.7261,649896.8448,1267876.769,643496.5694,4158.035268,11.67406872,1.884551908,1.02378948,0.05826191791,0.5852289089,2531.507896,12296.96691,19287.94117,80241.3647,20671.51227,19011.77439,79692.21456,20503.64567,991.0012163,0.7857084226,1
10.62425668,6.569263384,-0.02976109531,2.333880664,4883.308757,53387.02197,974929.1427,1520861.529,971214.2536,778063.131,1321446.99,774628.9794,3303.891518,10.81497083,2.515253328,3.701846651,0.07102266276,1.161651035,3592.886508,19513.37188,68286.46473,280794.0973,66545.478,68539.80073,281359.9697,66762.86109,1444.759209,1.55553513,0
11.75413349,7.746934942,-0.04650172089,3.078474797,5897.262681,70246.24103,954700.7535,1595512.277,945087.8728,758134.6584,1395513.914,748747.8937,4396.310627,11.8063753,1.895026178,2.682121969,0.07158330844,1.067960468,3150.11792,17182.24353,55654.52419,210590.4135,49335.0358,55626.25479,210720.0726,49325.33266,1031.970894,0.9388028915,0
11.04920769,7.854177953,-0.0408273373,2.937994423,5334.336781,67380.41564,940585.8791,1582825.74,949478.6275,743996.4369,1383033.759,753211.5272,4282.456347,11.76525513,2.047786399,0.8356130353,0.04876795108,0.5418013011,2421.697075,10708.3644,24123.97014,73341.47437,17506.86979,24009.76198,72729.07701,17267.61491,876.9352801,0.6884433633,0
11.54109499,7.231013794,-0.03387751931,2.808366827,5938.061322,63664.77845,966792.8044,1541064.22,948482.5153,770124.8995,1341263.726,752112.0422,4200.158203,11.75465598,2.070952722,1.364091332,0.06672885369,0.9262500238,2956.595184,16631.08523,26380.64185,110276.2864,36811.53898,26166.35918,109821.114,36720.48802,1041.608745,1.097754522,0
10.67558054,7.088366117,-0.03845467931,2.679875927,4865.051734,61080.34786,957866.3418,1537800.559,965536.6395,761137.3663,1338160.521,769049.3371,3506.975135,10.9092211,2.350086198,2.380513305,0.07414019804,0.8222870123,3448.801563,18757.49468,41328.91788,183948.6699,51811.77696,40990.32612,183685.166,51700.64542,1484.360337,1.423576367,0
11.55030644,8.111374004,-0.04029010272,3.010959646,5775.507824,69473.92173,946068.3854,1604896.705,936354.3059,749461.714,1405066.867,740097.3711,4651.885937,12.05055426,1.762436815,1.102486655,0.05362426514,1.049887872,2327.088234,15620.05579,34920.21918,93668.99392,18100.13335,34864.13912,93274.01816,17960.57683,675.5998322,0.6400388148,0
11.52602231,7.651345082,-0.03816188288,2.843391992,5967.179237,65012.27674,955064.0412,1571232.607,944065.8442,758442.2471,1371431.808,747714.9689,4170.375888,11.83809471,2.27258092,1.233806911,0.06022506512,0.8014937747,2862.958086,15700.43852,19424.2207,103124.3069,36416.43487,19272.0158,102778.7019,36364.85368,1054.382897,1.061465535,0
9.974421884,6.519803739,-0.03321672938,2.423651889,4671.662988,55231.45059,975828.4529,1496637.569,967202.0475,778994.2674,1297175,770613.3666,3052.323844,10.48926442,2.125750973,2.182681049,0.07292612008,0.824974792,3916.518185,17033.05312,35705.05824,169312.2701,47290.38486,35433.67543,169071.5158,47189.69867,1249.487301,1.1805776,0
11.53361873,8.103391809,-0.04273724093,3.122346554,6013.87055,71371.75962,939385.0637,1605949.449,944054.6816,742821.2507,1405983.803,747840.144,4631.487465,12.03076543,1.829538101,1.35767997,0.05660692582,1.037629635,2329.208043,15495.86069,33620.30016,113964.9924,30571.26209,33542.18201,113793.8294,30536.78717,654.6535333,0.599682047,0
11.22284317,7.625980734,-0.03673493628,2.921364485,5606.234057,66770.18731,955852.2981,1568445.294,943176.6349,759251.3902,1368634.329,746883.3919,4163.663786,11.67924111,1.884551908,1.133880491,0.05500044976,0.5815531111,2548.933197,12173.08457,23466.22954,95065.27766,27604.54894,23322.42768,94734.20778,27530.65471,984.4900895,0.775233585,0
10.62425668,6.635711179,-0.02965468981,2.399805692,4974.273943,54605.63823,970536.7089,1494099.142,967506.13,773742.6785,1294684.377,770948.8652,3440.750787,10.95819305,2.515253328,1.66066364,0.06921400745,0.9510713694,3891.536445,18349.14977,29372.69118,123187.2768,40699.65171,29045.88091,122649.7415,40564.84296,1416.320076,1.568537205,0
11.75413349,7.907330273,-0.04545132313,3.041992672,5868.558611,69557.93843,949644.2785,1597449.068,942583.3073,753041.5322,1397536.381,746247.8252,4379.258691,11.79034214,1.895026178,1.940161281,0.07056787174,1.064286229,2931.973013,17302.99247,34483.82846,154081.9609,44770.99465,34271.73765,154022.3793,44756.21188,1052.677531,0.9720198112,0
11.04920769,7.9080115,-0.04119157652,2.944566181,5333.033347,67630.89315,941220.3444,1588736.463,947120.8689,744613.1322,1388918.555,750869.3645,4279.342166,11.76511839,2.047786399,1.030539831,0.04846713246,0.518789105,2246.19564,10427.94023,30235.34209,87496.40088,11913.84557,30191.67963,87061.17372,11501.83066,864.171155,0.6675691094,0
11.54109499,7.2164882,-0.03385829934,2.811124761,5905.845416,63672.17972,965671.214,1541043.82,949817.2613,769017.595,1341231.097,753438.0957,4202.527818,11.75621911,2.070952722,1.441384219,0.0667533924,0.9254328827,2777.53409,16641.59183,22871.8587,117212.994,39313.83705,22648.38852,116818.487,39223.69952,1038.721366,1.094142814,0
10.67558054,7.074206904,-0.03846698006,2.679050925,4875.881624,61049.791,958573.8744,1536369.86,965178.5753,761844.8643,1336727.58,768691.3075,3511.526721,10.91634271,2.350086198,2.351990457,0.07399415199,0.8162272996,3794.20964,19145.14284,41076.37468,181951.9848,50644.36356,40744.78058,181687.5312,50579.12416,1482.7155,1.422866654,0
11.55030644,8.114002523,-0.04024777355,3.013144436,5772.217582,69535.01841,945697.1258,1605159.755,936405.8338,749098.7671,1405325.778,740152.5561,4653.321657,12.05209685,1.762436815,1.097279833,0.05378705881,1.047660706,2449.695755,15499.88543,33405.28588,93373.64501,17761.40442,33342.27469,92974.89867,17612.77742,667.3010615,0.6299034291,0
11.52602231,7.651787687,-0.03823089601,2.844325379,5954.570871,65039.30274,954706.8095,1571152.468,944321.1681,758087.1664,1371349.305,747974.2481,4170.914494,11.83785356,2.27258092,1.223810329,0.06023487536,0.8015185641,2815.26432,15611.07286,19625.25715,102459.3535,35588.30961,19449.81207,102108.6791,35540.24279,1051.912627,1.056171857,0
9.974421884,6.525547169,-0.03322353593,2.422929864,4674.982249,55228.8078,976009.1269,1496811.296,966775.0153,779173.0603,1297350.628,770187.6324,3053.591015,10.49167184,2.125750973,2.163487576,0.07301042928,0.8165971326,3376.321839,16979.99258,35377.27949,168045.362,46990.65253,35125.52483,167804.9577,46856.19999,1248.347824,1.177832362,0
11.53361873,8.090282628,-0.04260734111,3.120194174,6042.447442,71305.69567,939429.7246,1604746.916,944476.1481,742866.7607,1404782.44,748259.0913,4636.936258,12.03739439,1.829538101,1.337319105,0.05675822861,1.051004569,2792.119629,15646.02396,33050.78001,112279.8816,31284.92527,32974.8592,112094.847,31283.21216,652.7186926,0.5979482278,0
11.22284317,7.642134147,-0.03690513011,2.925210467,5614.905707,66862.34503,955649.0213,1569499.689,942707.9615,759049.171,1369689.541,746415.4299,4165.073523,11.68216608,1.884551908,1.104702044,0.05493199092,0.58017691,2480.650774,11970.69235,22907.85971,93078.56407,26805.79716,22733.40735,92728.49322,26726.12763,977.8232523,0.7666908621,0
10.62436284,6.436877628,-0.03043136145,2.315199676,4885.657389,53204.00124,977456.3969,1521125.223,973435.7578,780602.5366,1321644.786,776861.1502,3293.279025,10.80940851,2.516027486,3.937159562,0.08628461473,1.165847649,3745.952365,20125.40322,75113.18047,297473.6125,69463.35021,75331.19489,297984.193,69656.51261,1440.870528,1.56302672,0
11.75409169,7.663201836,-0.04613846267,3.086367241,5900.526514,70505.33932,957248.9957,1603507.212,947701.6364,760720.9031,1403456.819,751382.9446,4391.267454,11.79966485,1.896108505,3.438829995,0.06113445556,1.000038583,3233.240452,16477.68692,67880.83901,263474.135,62589.38434,67950.30309,263851.657,62698.36312,1033.303594,0.9312610471,0
11.04911823,7.770350341,-0.04072524242,2.927642801,5320.983972,67124.44618,942580.5582,1577590.397,950879.8031,745984.6104,1377785.742,754593.4198,4272.969713,11.76202783,2.048670684,1.008472163,0.04358888497,0.55458364,2348.752797,11215.29715,25252.82655,86264.33458,21035.02668,25132.1057,85758.72226,20838.08612,884.7380895,0.7006684808,0
11.54121467,7.193422546,-0.03610256352,2.787902174,5926.47714,63356.59297,967478.3567,1539679.679,949439.3477,770799.6084,1339906.538,753046.7624,4189.985809,11.75073215,2.071830852,1.51088964,0.06485083513,0.9193191608,3103.742483,16685.9809,29963.90823,121147.1789,38924.27584,29676.0307,120672.3227,38758.02346,1051.208815,1.110553105,0
10.67556079,6.814558462,-0.03731032837,2.68068223,4875.906021,61073.94019,963794.9376,1521769.636,971122.2261,767074.3788,1322161.223,774627.1546,3511.31018,10.91136085,2.350930763,2.79833356,0.07314475577,0.8015270532,3692.466225,18454.96775,47511.3516,212038.5299,59187.79355,47329.47889,211935.372,59204.35112,1485.333451,1.418581369,0
11.55019661,8.159053097,-0.04135284184,3.026988953,5777.525561,69632.46286,945995.27,1610456.858,935578.3746,749394.6015,1410562.728,739314.6318,4648.404709,12.05294342,1.763492637,1.33984079,0.0656946723,1.057241586,2108.589494,16131.54773,36988.69934,113184.837,22751.31183,36970.23609,112948.7245,22691.14947,685.1697617,0.6362905739,0
